"Obs","Sim","variable","sp","season","climate","method"
32.8200974151019,32.8200974151019,"ICE","WAB","winter","BCC-CSM1.1","svm"
49.8613525562601,49.8613525562601,"SST","WAB","winter","BCC-CSM1.1","svm"
5.34801892260931,5.34801892260931,"WINu","WAB","winter","BCC-CSM1.1","svm"
52.4908236668923,52.4908236668923,"WINv","WAB","winter","BCC-CSM1.1","svm"
8.8769471329849,8.8769471329849,"WIN","WAB","winter","BCC-CSM1.1","svm"
0,0,"CURu","WAB","winter","BCC-CSM1.1","svm"
37.1056560796752,37.1056560796752,"CURv","WAB","winter","BCC-CSM1.1","svm"
1.12173858714076,1.12173858714076,"CUR","WAB","winter","BCC-CSM1.1","svm"
53.1241732809127,53.1241732809127,"SSH","WAB","winter","BCC-CSM1.1","svm"
36.3262068774496,36.3262068774496,"SSHg","WAB","winter","BCC-CSM1.1","svm"
3.76674469408229,3.76674469408229,"SSTg","WAB","winter","BCC-CSM1.1","svm"
100,100,"DEP","WAB","winter","BCC-CSM1.1","svm"
