"Overall","variable","sp","season","climate","method"
7.95719254366715,"ICE","SFS","summer","CanESM2","ann"
100,"SST","SFS","summer","CanESM2","ann"
13.7519757210625,"WINu","SFS","summer","CanESM2","ann"
60.069574402259,"WINv","SFS","summer","CanESM2","ann"
2.71962119423103,"WIN","SFS","summer","CanESM2","ann"
8.53940251909889,"CURu","SFS","summer","CanESM2","ann"
4.94808887945223,"CURv","SFS","summer","CanESM2","ann"
0.286354368160198,"CUR","SFS","summer","CanESM2","ann"
10.4834054340851,"SSH","SFS","summer","CanESM2","ann"
0,"SSHg","SFS","summer","CanESM2","ann"
5.14339566866147,"SSTg","SFS","summer","CanESM2","ann"
63.5500050778043,"DEP","SFS","summer","CanESM2","ann"
