"Overall","variable","sp","climate","season","method"
0,"ICE","DMS","MIROC-ESM","winter","gbm"
63.8865731405886,"SST","DMS","MIROC-ESM","winter","gbm"
1.6465216720044,"SSTg","DMS","MIROC-ESM","winter","gbm"
0.660869480016711,"WIN","DMS","MIROC-ESM","winter","gbm"
5.54800749917237,"WINu","DMS","MIROC-ESM","winter","gbm"
0.886584242649021,"WINv","DMS","MIROC-ESM","winter","gbm"
0.19276153124151,"CUR","DMS","MIROC-ESM","winter","gbm"
5.66151852897692,"CURu","DMS","MIROC-ESM","winter","gbm"
5.66809378283453,"CURv","DMS","MIROC-ESM","winter","gbm"
100,"SSH","DMS","MIROC-ESM","winter","gbm"
0.0316128005040252,"SSHg","DMS","MIROC-ESM","winter","gbm"
0.0185054513883699,"DEP","DMS","MIROC-ESM","winter","gbm"
