"Overall","variable","sp","climate","season","method"
0,"ICE","AFS","GISS-E2-H-CC","winter","gbm"
41.3994439122724,"SST","AFS","GISS-E2-H-CC","winter","gbm"
8.35771701513588,"SSTg","AFS","GISS-E2-H-CC","winter","gbm"
30.6295209088802,"WIN","AFS","GISS-E2-H-CC","winter","gbm"
100,"WINu","AFS","GISS-E2-H-CC","winter","gbm"
1.10813991333942,"WINv","AFS","GISS-E2-H-CC","winter","gbm"
0.118723943083564,"CUR","AFS","GISS-E2-H-CC","winter","gbm"
2.79583362800712,"CURu","AFS","GISS-E2-H-CC","winter","gbm"
36.4559487547563,"CURv","AFS","GISS-E2-H-CC","winter","gbm"
18.1721142529769,"DEP","AFS","GISS-E2-H-CC","winter","gbm"
